2010,12,18,800,12.8,9,91,3,6,186,6999
2010,12,18,900,12.8,10,92,2,5,186,6999
2010,12,18,1000,12.9,12,92,2,6,185,6999
2010,12,18,1100,13.5,14,92,6,11,186,6999
2010,12,18,1200,14.6,16,90,7,13,185,6999
2010,12,18,1300,14.9,16,89,8,14,182,6999
2010,12,18,1400,14.9,17,87,9,15,180,6999
2010,12,18,1500,14.9,17,88,7,11,178,6999
2010,12,18,1600,14.5,16,92,7,11,178,6999
2010,12,18,1700,14.2,16,94,4,8,179,6999
2010,12,18,1700,14.4,16,92,5,11,178,6999
2010,12,18,1800,13.9,17,93,3,7,181,6999
2010,12,18,1900,13.8,17,94,4,11,182,6999
2010,12,18,2000,13.6,17,94,5,7,183,6999
2010,12,18,2100,13.5,16,94,4,10,182,6999
2010,12,18,2200,13.3,16,93,4,8,183,6999
2010,12,18,2300,13.2,16,94,5,9,183,6999
2010,12,18,2400,13.1,15,93,6,9,183,6999
2010,12,19,100,13,16,94,10,16,183,6999
2010,12,19,200,13,16,94,10,18,184,6999
2010,12,19,300,12.9,17,94,9,17,183,6999
2010,12,19,400,12.9,17,94,6,14,184,6999
2010,12,19,500,12.9,16,95,4,8,184,6999
2010,12,19,600,12.9,16,93,2,5,183,6999
2010,12,19,700,12.9,16,94,2,4,183,6999
2010,12,19,800,12.8,17,94,2,5,183,6999
2010,12,19,900,12.9,18,94,5,10,183,6999
2010,12,19,1000,13.1,20,92,4,9,183,6999
2010,12,19,1100,13.7,21,89,4,7,182,6999
2010,12,19,1200,14.3,20,91,5,9,181,6999
2010,12,19,1300,14.8,22,89,6,10,181,6999
2010,12,19,1400,14.8,22,90,6,10,181,6999
2010,12,19,1500,14.6,22,94,10,16,182,6999
2010,12,19,1600,14.3,21,96,6,11,182,6999
2010,12,19,1700,14,21,96,4,7,182,6999
2010,12,19,1800,13.8,21,96,4,7,182,6999
2010,12,19,1900,13.6,21,96,4,6,183,6999
2010,12,19,2000,13.4,21,96,4,8,184,6999
2010,12,19,2100,13.3,23,97,8,29,184,6999
2010,12,19,2200,13.2,23,97,16,34,185,6999
2010,12,19,2300,13.1,22,97,17,41,185,6999
2010,12,19,2400,13.1,22,96,13,25,185,6999
2010,12,20,100,13,21,96,14,28,185,6999
2010,12,20,200,13,20,96,13,28,185,6999
2010,12,20,300,12.9,17,95,16,35,184,6999
2010,12,20,400,12.9,15,93,21,41,185,6999
2010,12,20,700,12.8,10,90,16,34,187,6999
2010,12,20,800,12.8,10,92,8,16,188,6999
2010,12,20,900,13.1,10,92,6,11,187,6999
2010,12,20,1000,14.9,10,91,7,12,187,6999
2010,12,20,1100,14.9,13,91,6,12,186,6999
2010,12,20,1200,14.6,20,87,5,9,244,6999
2010,12,20,1300,14.7,12,90,8,16,231,6999
2010,12,20,1400,14.8,13,90,7,12,194,6999
2010,12,20,1500,14.8,13,91,7,13,190,6999
2010,12,20,1600,14.4,12,93,8,17,189,6999
2010,12,20,1700,14.1,12,93,9,19,189,6999
2010,12,20,1800,13.9,12,93,9,14,190,6999
2010,12,20,1900,13.7,12,93,9,15,190,6999
2010,12,20,2000,13.5,12,93,6,12,190,6999
2010,12,20,2100,13.4,12,93,6,10,190,6999
2010,12,20,2200,13.2,12,93,5,10,190,6999
2010,12,20,2300,13.2,13,93,7,15,189,6999
2010,12,20,2400,13.1,13,93,5,11,189,6999
2010,12,21,100,13,12,93,4,8,188,6999
2010,12,21,200,13,12,93,3,7,188,6999
2010,12,21,300,12.9,11,93,2,4,188,6999
2010,12,21,400,12.9,11,94,1,3,188,6999
2010,12,21,500,12.9,12,93,1,3,191,6999
2010,12,21,600,12.8,11,95,1,4,194,6999
2010,12,21,700,12.8,13,94,1,3,197,6999
2010,12,21,800,12.8,12,93,2,4,199,6999
2010,12,21,900,14.9,14,92,2,4,205,6999
2010,12,21,1000,14.7,18,89,3,6,250,6999
2010,12,21,1100,14.6,21,78,2,6,277,6999
2010,12,21,1200,14.4,29,80,1,3,269,6999
2010,12,21,1300,14.4,23,65,2,6,243,6999
2010,12,21,1400,14.4,27,54,2,5,240,6999
2010,12,21,1500,14.5,24,65,3,7,232,6999
2010,12,21,1600,14.5,20,69,4,7,228,6999
2010,12,21,1700,14,17,77,3,9,223,6999
2010,12,21,1800,13.8,16,84,5,8,206,6999
2010,12,21,1900,13.6,17,85,5,8,206,6999
2010,12,21,2000,13.4,18,77,5,10,204,6999
2010,12,21,2100,13.3,17,81,4,8,202,6999
2010,12,21,2200,13.2,18,80,5,7,198,6999
2010,12,21,2300,13.1,19,78,6,9,193,6999
2010,12,21,2400,13.1,18,82,3,4,191,6999
2010,12,22,100,13,18,80,3,8,189,6999
2010,12,22,200,13,18,86,3,6,187,6999
2010,12,22,300,13,18,91,3,8,185,6999
2010,12,22,400,12.9,18,95,4,9,184,6999
2010,12,22,500,12.9,18,95,2,7,184,6999
2010,12,22,600,12.9,18,95,2,5,183,6999
2010,12,22,700,12.9,19,95,4,7,183,6999
2010,12,22,800,12.9,19,95,4,8,182,6999
2010,12,22,900,13,19,95,3,8,181,6999
2010,12,22,1000,13.4,20,95,4,9,181,6999
2010,12,22,1100,14.1,20,95,3,5,180,6999
2010,12,22,1200,14.8,21,95,4,7,178,6999
2010,12,22,1300,14.8,23,94,3,6,177,6999
2010,12,22,1400,14.7,24,94,4,9,176,6999
2010,12,22,1500,14.8,22,96,3,6,176,6999
2010,12,22,1600,14.3,22,96,5,8,176,6999
2010,12,22,1700,14,22,96,5,10,177,6999
2010,12,22,1800,13.8,23,96,4,6,178,6999
2010,12,22,1900,13.6,23,97,1,4,179,6999
2010,12,22,2000,13.4,24,97,1,2,180,6999
2010,12,22,2100,13.3,25,97,1,3,181,6999
2010,12,22,2200,13.2,24,97,1,3,182,6999
2010,12,22,2300,13.1,25,97,3,4,182,6999
2010,12,22,2400,13.1,24,97,3,5,182,6999
2010,12,23,100,13.1,24,96,3,5,182,6999
2010,12,23,200,13,23,97,3,5,182,6999
2010,12,23,300,13,22,96,1,4,182,6999
2010,12,23,400,12.9,22,96,2,4,182,6999
2010,12,23,500,12.9,22,96,2,4,182,6999
2010,12,23,600,12.9,21,96,1,3,182,6999
2010,12,23,700,12.9,20,95,0,2,182,6999
2010,12,23,800,12.9,21,96,2,3,182,6999
2010,12,23,900,14.7,22,91,1,3,187,6999
2010,12,23,1000,14.5,24,88,1,3,253,6999
2010,12,23,1100,14.5,24,89,1,7,218,6999
2010,12,23,1200,14.5,26,86,4,7,191,6999
2010,12,23,1300,14.6,26,84,4,9,181,6999
2010,12,23,1400,14.7,24,87,5,9,177,6999
2010,12,23,1500,14.7,24,88,5,9,176,6999
2010,12,23,1600,14.7,24,89,5,10,176,6999
2010,12,23,1700,14.1,21,95,3,7,177,6999
2010,12,23,1800,13.9,19,95,4,8,178,6999
2010,12,23,1900,13.7,19,94,5,10,179,6999
2010,12,23,2000,13.5,19,95,5,8,180,6999
2010,12,23,2100,13.4,18,95,5,9,181,6999
2010,12,23,2200,13.3,18,94,3,6,182,6999
2010,12,23,2300,13.2,18,95,4,7,182,6999
2010,12,23,2400,13.1,18,94,5,9,183,6999
2010,12,24,100,13.1,17,94,5,9,183,6999
2010,12,24,200,13,17,94,5,8,184,6999
2010,12,24,300,13,17,94,5,7,184,6999
2010,12,24,400,13,16,94,5,11,184,6999
2010,12,24,500,12.9,16,95,3,6,184,6999
2010,12,24,600,12.9,16,94,3,5,184,6999
2010,12,24,700,12.9,17,94,2,4,184,6999
2010,12,24,800,12.9,17,94,2,5,184,6999
2010,12,24,900,13.1,18,93,2,4,184,6999
2010,12,24,1000,14.1,19,91,2,4,183,6999
2010,12,24,1100,14.8,21,89,2,5,182,6999
2010,12,24,1200,14.7,23,83,1,4,181,6999
2010,12,24,1300,14.6,23,85,2,4,180,6999
2010,12,24,1400,14.6,25,83,2,4,181,6999
2010,12,24,1500,14.7,22,86,1,3,182,6999
2010,12,24,1600,14.4,20,92,1,4,182,6999
2010,12,24,1700,14,16,93,1,2,181,6999
2010,12,24,1800,13.8,20,87,0,2,183,6999
2010,12,24,1900,13.6,19,91,1,3,188,6999
2010,12,24,2000,13.5,19,85,1,3,188,6999
2010,12,24,2100,13.4,19,85,2,4,187,6999
2010,12,24,2200,13.2,21,70,2,4,190,6999
2010,12,24,2300,13.2,21,64,2,4,188,6999
2010,12,24,2400,13.1,23,71,2,5,186,6999
2010,12,25,100,13.1,26,59,3,6,185,6999
2010,12,25,200,13,23,60,2,5,184,6999
2010,12,25,300,13,22,59,2,4,186,6999
2010,12,25,400,12.9,22,64,4,8,191,6999
2010,12,25,500,12.9,23,61,5,7,193,6999
2010,12,25,600,12.9,24,63,6,12,199,6999
2010,12,25,700,12.9,24,63,7,11,199,6999
2010,12,25,800,12.9,26,48,8,14,197,6999
2010,12,25,900,14.6,29,42,5,10,207,6999
2010,12,25,1000,14.7,30,42,6,12,211,6999
2010,12,25,1100,14.4,34,39,6,15,224,6999
2010,12,25,1200,14.5,35,38,7,13,240,6999
2010,12,25,1300,14.4,36,38,8,15,232,6999
2010,12,25,1400,14.4,32,34,9,18,203,6999
2010,12,25,1500,14.6,32,36,7,13,194,6999
2010,12,25,1600,14.4,32,34,5,12,193,6999
2010,12,25,1700,14,31,38,4,8,193,6999
2010,12,25,1800,13.8,31,43,5,13,192,6999
2010,12,25,1900,13.6,31,43,6,13,191,6999
2010,12,25,2000,13.4,31,41,6,12,191,6999
2010,12,25,2100,13.3,33,34,10,21,191,6999
2010,12,25,2200,13.2,32,35,8,15,189,6999
2010,12,25,2300,13.2,32,34,6,11,187,6999
2010,12,25,2400,13.1,32,36,7,14,186,6999
2010,12,26,100,13.1,30,38,7,14,186,6999
2010,12,26,200,13,31,35,7,10,187,6999
2010,12,26,300,13,31,36,6,10,186,6999
2010,12,26,400,13,29,40,7,15,186,6999
2010,12,26,500,13,27,46,9,13,185,6999
2010,12,26,600,12.9,24,54,11,22,185,6999
